text,label
Who was the president at the time when both Carl Stokes and Joseph Stiglitz held a position in US political framework?[SEP]dbo:Person,1
Who was the president at the time when both Carl Stokes and Joseph Stiglitz held a position in US political framework?[SEP]dbo:Family,0
Who was the president at the time when both Carl Stokes and Joseph Stiglitz held a position in US political framework?[SEP]dbo:Agent,1
Who was the president at the time when both Carl Stokes and Joseph Stiglitz held a position in US political framework?[SEP]dbo:MusicalArtist,0
What is the name of the mascot bulldog of Georgetown University ?[SEP]dbo:Animal,1
What is the name of the mascot bulldog of Georgetown University ?[SEP]dbo:Fungus,0
What is the name of the mascot bulldog of Georgetown University ?[SEP]dbo:Eukaryote,1
What is the name of the mascot bulldog of Georgetown University ?[SEP]dbo:Eukaryote,0
What is the name of the mascot bulldog of Georgetown University ?[SEP]dbo:Species,1
What is the name of the mascot bulldog of Georgetown University ?[SEP]dbo:Media,0
"What people were born in Ridgewood, New Jersey?[SEP]dbo:Person",1
"What people were born in Ridgewood, New Jersey?[SEP]dbo:Family",0
"What people were born in Ridgewood, New Jersey?[SEP]dbo:Agent",1
"What people were born in Ridgewood, New Jersey?[SEP]dbo:Food",0
tell me island starts with z[SEP]dbo:Island,1
tell me island starts with z[SEP]dbo:Department,0
tell me island starts with z[SEP]dbo:PopulatedPlace,1
tell me island starts with z[SEP]dbo:SkiResort,0
tell me island starts with z[SEP]dbo:Place,1
tell me island starts with z[SEP]dbo:CelestialBody,0
tell me island starts with z[SEP]dbo:Location,1
tell me island starts with z[SEP]dbo:MeanOfTransportation,0
Where is Vietnam Airlines located ?[SEP]dbo:PopulatedPlace,1
Where is Vietnam Airlines located ?[SEP]dbo:SkiResort,0
Where is Vietnam Airlines located ?[SEP]dbo:Place,1
Where is Vietnam Airlines located ?[SEP]dbo:CelestialBody,0
Where is Vietnam Airlines located ?[SEP]dbo:Location,1
Where is Vietnam Airlines located ?[SEP]dbo:River,0
what is the determination method of Genome-wide genetic association study in amyotrophic lateral sclerosis?[SEP]dbo:Gene,1
what is the determination method of Genome-wide genetic association study in amyotrophic lateral sclerosis?[SEP]dbo:Protein,0
what is the determination method of Genome-wide genetic association study in amyotrophic lateral sclerosis?[SEP]dbo:Biomolecule,1
what is the determination method of Genome-wide genetic association study in amyotrophic lateral sclerosis?[SEP]dbo:Media,0
What is the item operator F / A Hornet of greeks culture?[SEP]dbo:Country,1
What is the item operator F / A Hornet of greeks culture?[SEP]dbo:Department,0
What is the item operator F / A Hornet of greeks culture?[SEP]dbo:State,1
What is the item operator F / A Hornet of greeks culture?[SEP]dbo:Street,0
What is the item operator F / A Hornet of greeks culture?[SEP]dbo:PopulatedPlace,1
What is the item operator F / A Hornet of greeks culture?[SEP]dbo:SkiResort,0
What is the item operator F / A Hornet of greeks culture?[SEP]dbo:Place,1
What is the item operator F / A Hornet of greeks culture?[SEP]dbo:CelestialBody,0
What is the item operator F / A Hornet of greeks culture?[SEP]dbo:Location,1
What is the item operator F / A Hornet of greeks culture?[SEP]dbo:HorseRace,0
What is the ethicity of Ted Falon?[SEP]dbo:Country,1
What is the ethicity of Ted Falon?[SEP]dbo:Department,0
What is the ethicity of Ted Falon?[SEP]dbo:PopulatedPlace,1
What is the ethicity of Ted Falon?[SEP]dbo:SkiResort,0
What is the ethicity of Ted Falon?[SEP]dbo:Place,1
What is the ethicity of Ted Falon?[SEP]dbo:CelestialBody,0
What is the ethicity of Ted Falon?[SEP]dbo:Location,1
What is the ethicity of Ted Falon?[SEP]dbo:PersonFunction,0
"What award did the short story ""Flowers for Algernon"" receive?[SEP]dbo:Award",1
"What award did the short story ""Flowers for Algernon"" receive?[SEP]dbo:Person",0
With what company is the service OneDrive associated?[SEP]dbo:Company,1
With what company is the service OneDrive associated?[SEP]dbo:PoliticalParty,0
With what company is the service OneDrive associated?[SEP]dbo:Organisation,1
With what company is the service OneDrive associated?[SEP]dbo:Family,0
With what company is the service OneDrive associated?[SEP]dbo:Agent,1
With what company is the service OneDrive associated?[SEP]dbo:Name,0
What is the company which has Raymond Conner and Dennis Muilenburg as key person?[SEP]dbo:Company,1
What is the company which has Raymond Conner and Dennis Muilenburg as key person?[SEP]dbo:PoliticalParty,0
What is the company which has Raymond Conner and Dennis Muilenburg as key person?[SEP]dbo:Organisation,1
What is the company which has Raymond Conner and Dennis Muilenburg as key person?[SEP]dbo:Family,0
What is the company which has Raymond Conner and Dennis Muilenburg as key person?[SEP]dbo:Agent,1
What is the company which has Raymond Conner and Dennis Muilenburg as key person?[SEP]dbo:Holiday,0
Who is Filipp Yankovsky's child?[SEP]dbo:Person,1
Who is Filipp Yankovsky's child?[SEP]dbo:Family,0
Who is Filipp Yankovsky's child?[SEP]dbo:Agent,1
Who is Filipp Yankovsky's child?[SEP]dbo:HorseRace,0
When did spouse of Lindsey Vonn and end cause?[SEP]dbo:Person,1
When did spouse of Lindsey Vonn and end cause?[SEP]dbo:Family,0
When did spouse of Lindsey Vonn and end cause?[SEP]dbo:Agent,1
When did spouse of Lindsey Vonn and end cause?[SEP]dbo:EthnicGroup,0
"Name an archaeological artifact that contain the word ""rosetta "" in its name[SEP]dbo:Media",1
"Name an archaeological artifact that contain the word ""rosetta "" in its name[SEP]dbo:Person",0
which organization name starts with z[SEP]dbo:Organisation,1
which organization name starts with z[SEP]dbo:Family,0
which organization name starts with z[SEP]dbo:Agent,1
which organization name starts with z[SEP]dbo:CollegeCoach,0
Vladimir Lenin is the head of government for what organization?[SEP]dbo:Organisation,1
Vladimir Lenin is the head of government for what organization?[SEP]dbo:Family,0
Vladimir Lenin is the head of government for what organization?[SEP]dbo:Agent,1
Vladimir Lenin is the head of government for what organization?[SEP]dbo:University,0
Which is the country that is indigenous of the American English?[SEP]dbo:Country,1
Which is the country that is indigenous of the American English?[SEP]dbo:Department,0
Which is the country that is indigenous of the American English?[SEP]dbo:State,1
Which is the country that is indigenous of the American English?[SEP]dbo:Street,0
Which is the country that is indigenous of the American English?[SEP]dbo:PopulatedPlace,1
Which is the country that is indigenous of the American English?[SEP]dbo:SkiResort,0
Which is the country that is indigenous of the American English?[SEP]dbo:Place,1
Which is the country that is indigenous of the American English?[SEP]dbo:CelestialBody,0
Which is the country that is indigenous of the American English?[SEP]dbo:Location,1
Which is the country that is indigenous of the American English?[SEP]dbo:Disease,0
Which is the puppet state of the capital of Vilnius?[SEP]dbo:State,1
Which is the puppet state of the capital of Vilnius?[SEP]dbo:Department,0
Which is the puppet state of the capital of Vilnius?[SEP]dbo:PopulatedPlace,1
Which is the puppet state of the capital of Vilnius?[SEP]dbo:SkiResort,0
Which is the puppet state of the capital of Vilnius?[SEP]dbo:Place,1
Which is the puppet state of the capital of Vilnius?[SEP]dbo:CelestialBody,0
Which is the puppet state of the capital of Vilnius?[SEP]dbo:Location,1
Which is the puppet state of the capital of Vilnius?[SEP]dbo:Agent,0
What is the used for treatment of the signs of rabies?[SEP]dbo:ChemicalCompound,1
What is the used for treatment of the signs of rabies?[SEP]dbo:Mineral,0
What is the used for treatment of the signs of rabies?[SEP]dbo:ChemicalSubstance,1
What is the used for treatment of the signs of rabies?[SEP]dbo:AnatomicalStructure,0
Who holds the world record form swimming in a pool?[SEP]dbo:Media,1
Who holds the world record form swimming in a pool?[SEP]dbo:MeanOfTransportation,0
List the relatives of Lyubov Dostoyevskaya ?[SEP]dbo:Writer,1
List the relatives of Lyubov Dostoyevskaya ?[SEP]dbo:Host,0
List the relatives of Lyubov Dostoyevskaya ?[SEP]dbo:Person,1
List the relatives of Lyubov Dostoyevskaya ?[SEP]dbo:Family,0
List the relatives of Lyubov Dostoyevskaya ?[SEP]dbo:Agent,1
List the relatives of Lyubov Dostoyevskaya ?[SEP]dbo:Name,0
What common teams do Ramiro Pea and Bruce Bochy share?[SEP]dbo:BaseballTeam,1
What common teams do Ramiro Pea and Bruce Bochy share?[SEP]dbo:BaseballTeam,0
What common teams do Ramiro Pea and Bruce Bochy share?[SEP]dbo:SportsTeam,1
What common teams do Ramiro Pea and Bruce Bochy share?[SEP]dbo:PoliticalParty,0
What common teams do Ramiro Pea and Bruce Bochy share?[SEP]dbo:Organisation,1
What common teams do Ramiro Pea and Bruce Bochy share?[SEP]dbo:Family,0
What common teams do Ramiro Pea and Bruce Bochy share?[SEP]dbo:Agent,1
What common teams do Ramiro Pea and Bruce Bochy share?[SEP]dbo:TimePeriod,0
Which Hanseatic city has a twinned administrative body of Thessaloniki?[SEP]dbo:City,1
Which Hanseatic city has a twinned administrative body of Thessaloniki?[SEP]dbo:HistoricalSettlement,0
Which Hanseatic city has a twinned administrative body of Thessaloniki?[SEP]dbo:Settlement,1
Which Hanseatic city has a twinned administrative body of Thessaloniki?[SEP]dbo:Department,0
Which Hanseatic city has a twinned administrative body of Thessaloniki?[SEP]dbo:PopulatedPlace,1
Which Hanseatic city has a twinned administrative body of Thessaloniki?[SEP]dbo:SkiResort,0
Which Hanseatic city has a twinned administrative body of Thessaloniki?[SEP]dbo:Place,1
Which Hanseatic city has a twinned administrative body of Thessaloniki?[SEP]dbo:CelestialBody,0
Which Hanseatic city has a twinned administrative body of Thessaloniki?[SEP]dbo:Location,1
Which Hanseatic city has a twinned administrative body of Thessaloniki?[SEP]dbo:Holiday,0
who division of teams played for of harry beadles ?[SEP]dbo:Activity,1
who division of teams played for of harry beadles ?[SEP]dbo:HorseRace,0
What is the procedural programming language designed by Grace Hopper ?[SEP]dbo:ProgrammingLanguage,1
What is the procedural programming language designed by Grace Hopper ?[SEP]dbo:ProgrammingLanguage,0
What is the procedural programming language designed by Grace Hopper ?[SEP]dbo:Language,1
What is the procedural programming language designed by Grace Hopper ?[SEP]dbo:RecordLabel,0
At what university did Newt Gingrich receive his Doctor of Philosophy degree?[SEP]dbo:University,1
At what university did Newt Gingrich receive his Doctor of Philosophy degree?[SEP]dbo:Library,0
At what university did Newt Gingrich receive his Doctor of Philosophy degree?[SEP]dbo:EducationalInstitution,1
At what university did Newt Gingrich receive his Doctor of Philosophy degree?[SEP]dbo:PoliticalParty,0
At what university did Newt Gingrich receive his Doctor of Philosophy degree?[SEP]dbo:Organisation,1
At what university did Newt Gingrich receive his Doctor of Philosophy degree?[SEP]dbo:Family,0
At what university did Newt Gingrich receive his Doctor of Philosophy degree?[SEP]dbo:Agent,1
At what university did Newt Gingrich receive his Doctor of Philosophy degree?[SEP]dbo:MountainRange,0
What is first describe of Deimos that includes partners that features Angeline Stickney?[SEP]dbo:Person,1
What is first describe of Deimos that includes partners that features Angeline Stickney?[SEP]dbo:Family,0
What is first describe of Deimos that includes partners that features Angeline Stickney?[SEP]dbo:Agent,1
What is first describe of Deimos that includes partners that features Angeline Stickney?[SEP]dbo:Location,0
"What is the death location, bordered by Gussago, of Carlo Maria Giulini?[SEP]dbo:City",1
"What is the death location, bordered by Gussago, of Carlo Maria Giulini?[SEP]dbo:HistoricalSettlement",0
"What is the death location, bordered by Gussago, of Carlo Maria Giulini?[SEP]dbo:Settlement",1
"What is the death location, bordered by Gussago, of Carlo Maria Giulini?[SEP]dbo:Department",0
"What is the death location, bordered by Gussago, of Carlo Maria Giulini?[SEP]dbo:PopulatedPlace",1
"What is the death location, bordered by Gussago, of Carlo Maria Giulini?[SEP]dbo:SkiResort",0
"What is the death location, bordered by Gussago, of Carlo Maria Giulini?[SEP]dbo:Place",1
"What is the death location, bordered by Gussago, of Carlo Maria Giulini?[SEP]dbo:CelestialBody",0
"What is the death location, bordered by Gussago, of Carlo Maria Giulini?[SEP]dbo:Location",1
"What is the death location, bordered by Gussago, of Carlo Maria Giulini?[SEP]dbo:Media",0
Where was Liliya Lobanova born?[SEP]dbo:Country,1
Where was Liliya Lobanova born?[SEP]dbo:Department,0
Where was Liliya Lobanova born?[SEP]dbo:Settlement,1
Where was Liliya Lobanova born?[SEP]dbo:Street,0
Where was Liliya Lobanova born?[SEP]dbo:PopulatedPlace,1
Where was Liliya Lobanova born?[SEP]dbo:SkiResort,0
Where was Liliya Lobanova born?[SEP]dbo:Place,1
Where was Liliya Lobanova born?[SEP]dbo:CelestialBody,0
Where was Liliya Lobanova born?[SEP]dbo:Location,1
Where was Liliya Lobanova born?[SEP]dbo:SoccerClub,0
Who is the son of the duke of North East Somerset?[SEP]dbo:Person,1
Who is the son of the duke of North East Somerset?[SEP]dbo:Family,0
Who is the son of the duke of North East Somerset?[SEP]dbo:Agent,1
Who is the son of the duke of North East Somerset?[SEP]dbo:University,0
Who is Andriy Shevchenko's spouse and where did they get married?[SEP]dbo:Person,1
Who is Andriy Shevchenko's spouse and where did they get married?[SEP]dbo:Family,0
Who is Andriy Shevchenko's spouse and where did they get married?[SEP]dbo:Agent,1
Who is Andriy Shevchenko's spouse and where did they get married?[SEP]dbo:Disease,0
What organization is the parent of Greenpeace Nordic?[SEP]dbo:Organisation,1
What organization is the parent of Greenpeace Nordic?[SEP]dbo:Family,0
What organization is the parent of Greenpeace Nordic?[SEP]dbo:Agent,1
What organization is the parent of Greenpeace Nordic?[SEP]dbo:Species,0
who archipelago for official language of norwegian?[SEP]dbo:Archipelago,1
who archipelago for official language of norwegian?[SEP]dbo:Crater,0
who archipelago for official language of norwegian?[SEP]dbo:NaturalPlace,1
who archipelago for official language of norwegian?[SEP]dbo:SkiResort,0
who archipelago for official language of norwegian?[SEP]dbo:Place,1
who archipelago for official language of norwegian?[SEP]dbo:CelestialBody,0
who archipelago for official language of norwegian?[SEP]dbo:Location,1
who archipelago for official language of norwegian?[SEP]dbo:EthnicGroup,0
Name the business company where Indra Nooyi served as the Chief Executive Officer[SEP]dbo:Company,1
Name the business company where Indra Nooyi served as the Chief Executive Officer[SEP]dbo:PoliticalParty,0
Name the business company where Indra Nooyi served as the Chief Executive Officer[SEP]dbo:Organisation,1
Name the business company where Indra Nooyi served as the Chief Executive Officer[SEP]dbo:Family,0
Name the business company where Indra Nooyi served as the Chief Executive Officer[SEP]dbo:Agent,1
Name the business company where Indra Nooyi served as the Chief Executive Officer[SEP]dbo:Biomolecule,0
Name the endorsement sponsored by Republic of Ireland v Sweden[SEP]dbo:Company,1
Name the endorsement sponsored by Republic of Ireland v Sweden[SEP]dbo:PoliticalParty,0
Name the endorsement sponsored by Republic of Ireland v Sweden[SEP]dbo:Organisation,1
Name the endorsement sponsored by Republic of Ireland v Sweden[SEP]dbo:Family,0
Name the endorsement sponsored by Republic of Ireland v Sweden[SEP]dbo:Agent,1
Name the endorsement sponsored by Republic of Ireland v Sweden[SEP]dbo:Country,0
Where do the sister stations of Al Khaleejiya 100.9 play?[SEP]dbo:City,1
Where do the sister stations of Al Khaleejiya 100.9 play?[SEP]dbo:HistoricalSettlement,0
Where do the sister stations of Al Khaleejiya 100.9 play?[SEP]dbo:Settlement,1
Where do the sister stations of Al Khaleejiya 100.9 play?[SEP]dbo:Department,0
Where do the sister stations of Al Khaleejiya 100.9 play?[SEP]dbo:PopulatedPlace,1
Where do the sister stations of Al Khaleejiya 100.9 play?[SEP]dbo:SkiResort,0
Where do the sister stations of Al Khaleejiya 100.9 play?[SEP]dbo:Place,1
Where do the sister stations of Al Khaleejiya 100.9 play?[SEP]dbo:CelestialBody,0
Where do the sister stations of Al Khaleejiya 100.9 play?[SEP]dbo:Location,1
Where do the sister stations of Al Khaleejiya 100.9 play?[SEP]dbo:City,0
Who appointed Robert F. Kennedy yo U.S. Attorney General?[SEP]dbo:Person,1
Who appointed Robert F. Kennedy yo U.S. Attorney General?[SEP]dbo:Family,0
Who appointed Robert F. Kennedy yo U.S. Attorney General?[SEP]dbo:Agent,1
Who appointed Robert F. Kennedy yo U.S. Attorney General?[SEP]dbo:PublicService,0
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:River,1
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:River,0
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:Stream,1
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:Lake,0
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:BodyOfWater,1
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:Crater,0
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:NaturalPlace,1
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:SkiResort,0
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:Place,1
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:CelestialBody,0
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:Location,1
Which fork of the Nile has its orgins in Lake Tana?[SEP]dbo:BaseballTeam,0
Which is the regulatory body of the language written by James Madison?[SEP]dbo:Organisation,1
Which is the regulatory body of the language written by James Madison?[SEP]dbo:Family,0
Which is the regulatory body of the language written by James Madison?[SEP]dbo:Agent,1
Which is the regulatory body of the language written by James Madison?[SEP]dbo:Media,0
Which beer originated in Ireland?[SEP]dbo:Beverage,1
Which beer originated in Ireland?[SEP]dbo:Beverage,0
Which beer originated in Ireland?[SEP]dbo:Food,1
Which beer originated in Ireland?[SEP]dbo:Location,0
What is the prize awarded for the development of C?[SEP]dbo:Award,1
What is the prize awarded for the development of C?[SEP]dbo:HorseRace,0
Who is the daughter of Olivia de Havilland who has a craft in journalism?[SEP]dbo:Person,1
Who is the daughter of Olivia de Havilland who has a craft in journalism?[SEP]dbo:Family,0
Who is the daughter of Olivia de Havilland who has a craft in journalism?[SEP]dbo:Agent,1
Who is the daughter of Olivia de Havilland who has a craft in journalism?[SEP]dbo:Work,0
In which city are the schools whose district is Mumbai Suburban?[SEP]dbo:City,1
In which city are the schools whose district is Mumbai Suburban?[SEP]dbo:HistoricalSettlement,0
In which city are the schools whose district is Mumbai Suburban?[SEP]dbo:Settlement,1
In which city are the schools whose district is Mumbai Suburban?[SEP]dbo:Department,0
In which city are the schools whose district is Mumbai Suburban?[SEP]dbo:PopulatedPlace,1
In which city are the schools whose district is Mumbai Suburban?[SEP]dbo:SkiResort,0
In which city are the schools whose district is Mumbai Suburban?[SEP]dbo:Place,1
In which city are the schools whose district is Mumbai Suburban?[SEP]dbo:CelestialBody,0
In which city are the schools whose district is Mumbai Suburban?[SEP]dbo:Location,1
In which city are the schools whose district is Mumbai Suburban?[SEP]dbo:BaseballTeam,0
What is the political party in Catalonia with min number of representatives in an organization whose political alignment is left - wing?[SEP]dbo:PoliticalParty,1
What is the political party in Catalonia with min number of representatives in an organization whose political alignment is left - wing?[SEP]dbo:PoliticalParty,0
What is the political party in Catalonia with min number of representatives in an organization whose political alignment is left - wing?[SEP]dbo:Organisation,1
What is the political party in Catalonia with min number of representatives in an organization whose political alignment is left - wing?[SEP]dbo:Family,0
What is the political party in Catalonia with min number of representatives in an organization whose political alignment is left - wing?[SEP]dbo:Agent,1
What is the political party in Catalonia with min number of representatives in an organization whose political alignment is left - wing?[SEP]dbo:Event,0
What is the name of Emmanuel Macron's dog ?[SEP]dbo:Animal,1
What is the name of Emmanuel Macron's dog ?[SEP]dbo:Fungus,0
What is the name of Emmanuel Macron's dog ?[SEP]dbo:Eukaryote,1
What is the name of Emmanuel Macron's dog ?[SEP]dbo:Eukaryote,0
What is the name of Emmanuel Macron's dog ?[SEP]dbo:Species,1
What is the name of Emmanuel Macron's dog ?[SEP]dbo:City,0
Name the feminine name behind the language work of Russian[SEP]dbo:GivenName,1
Name the feminine name behind the language work of Russian[SEP]dbo:Surname,0
Name the feminine name behind the language work of Russian[SEP]dbo:Name,1
Name the feminine name behind the language work of Russian[SEP]dbo:CollegeCoach,0
"What was the primary profession of the author of ""The Road to Serfdom?""[SEP]dbo:Profession",1
"What was the primary profession of the author of ""The Road to Serfdom?""[SEP]dbo:Profession",0
"What was the primary profession of the author of ""The Road to Serfdom?""[SEP]dbo:PersonFunction",1
"What was the primary profession of the author of ""The Road to Serfdom?""[SEP]dbo:Disease",0
Which companies published Super Mario Adventures?[SEP]dbo:Publisher,1
Which companies published Super Mario Adventures?[SEP]dbo:RecordLabel,0
Which companies published Super Mario Adventures?[SEP]dbo:Company,1
Which companies published Super Mario Adventures?[SEP]dbo:PoliticalParty,0
Which companies published Super Mario Adventures?[SEP]dbo:Organisation,1
Which companies published Super Mario Adventures?[SEP]dbo:Family,0
Which companies published Super Mario Adventures?[SEP]dbo:Agent,1
Which companies published Super Mario Adventures?[SEP]dbo:SoccerClub,0
Who was the bronze medalist of Swimming at the 2008 Summer Olympics  Men's 400 metre individual medley ?[SEP]dbo:Swimmer,1
Who was the bronze medalist of Swimming at the 2008 Summer Olympics  Men's 400 metre individual medley ?[SEP]dbo:Surfer,0
Who was the bronze medalist of Swimming at the 2008 Summer Olympics  Men's 400 metre individual medley ?[SEP]dbo:Athlete,1
Who was the bronze medalist of Swimming at the 2008 Summer Olympics  Men's 400 metre individual medley ?[SEP]dbo:Architect,0
Who was the bronze medalist of Swimming at the 2008 Summer Olympics  Men's 400 metre individual medley ?[SEP]dbo:Person,1
Who was the bronze medalist of Swimming at the 2008 Summer Olympics  Men's 400 metre individual medley ?[SEP]dbo:Family,0
Who was the bronze medalist of Swimming at the 2008 Summer Olympics  Men's 400 metre individual medley ?[SEP]dbo:Agent,1
Who was the bronze medalist of Swimming at the 2008 Summer Olympics  Men's 400 metre individual medley ?[SEP]dbo:SoccerPlayer,0
What specie physically interacts with acetylcholine?[SEP]dbo:Taxon,1
What specie physically interacts with acetylcholine?[SEP]dbo:Type,0
What specie physically interacts with acetylcholine?[SEP]dbo:TopicalConcept,1
What specie physically interacts with acetylcholine?[SEP]dbo:Disease,0
What movie did Jim Henson direct?[SEP]dbo:Film,1
What movie did Jim Henson direct?[SEP]dbo:Website,0
What movie did Jim Henson direct?[SEP]dbo:Work,1
What movie did Jim Henson direct?[SEP]dbo:Device,0
What is the gene for genetic association of major depressive disorder?[SEP]dbo:Gene,1
What is the gene for genetic association of major depressive disorder?[SEP]dbo:Protein,0
What is the gene for genetic association of major depressive disorder?[SEP]dbo:Biomolecule,1
What is the gene for genetic association of major depressive disorder?[SEP]dbo:Name,0
Name the tv show with judges Randy Jackson and Jennifer Lopez?[SEP]dbo:TelevisionShow,1
Name the tv show with judges Randy Jackson and Jennifer Lopez?[SEP]dbo:Website,0
Name the tv show with judges Randy Jackson and Jennifer Lopez?[SEP]dbo:Work,1
Name the tv show with judges Randy Jackson and Jennifer Lopez?[SEP]dbo:University,0
Which team did Bill Murphy and Jean Segura play for?[SEP]dbo:BaseballTeam,1
Which team did Bill Murphy and Jean Segura play for?[SEP]dbo:BaseballTeam,0
Which team did Bill Murphy and Jean Segura play for?[SEP]dbo:SoccerClub,1
Which team did Bill Murphy and Jean Segura play for?[SEP]dbo:CyclingTeam,0
Which team did Bill Murphy and Jean Segura play for?[SEP]dbo:SportsTeam,1
Which team did Bill Murphy and Jean Segura play for?[SEP]dbo:PoliticalParty,0
Which team did Bill Murphy and Jean Segura play for?[SEP]dbo:Organisation,1
Which team did Bill Murphy and Jean Segura play for?[SEP]dbo:Family,0
Which team did Bill Murphy and Jean Segura play for?[SEP]dbo:Agent,1
Which team did Bill Murphy and Jean Segura play for?[SEP]dbo:Award,0
Which is the city of Indonesia that is located in the administrative territorial entity of Dutch East Indies?[SEP]dbo:City,1
Which is the city of Indonesia that is located in the administrative territorial entity of Dutch East Indies?[SEP]dbo:HistoricalSettlement,0
Which is the city of Indonesia that is located in the administrative territorial entity of Dutch East Indies?[SEP]dbo:Settlement,1
Which is the city of Indonesia that is located in the administrative territorial entity of Dutch East Indies?[SEP]dbo:Department,0
Which is the city of Indonesia that is located in the administrative territorial entity of Dutch East Indies?[SEP]dbo:PopulatedPlace,1
Which is the city of Indonesia that is located in the administrative territorial entity of Dutch East Indies?[SEP]dbo:SkiResort,0
Which is the city of Indonesia that is located in the administrative territorial entity of Dutch East Indies?[SEP]dbo:Place,1
Which is the city of Indonesia that is located in the administrative territorial entity of Dutch East Indies?[SEP]dbo:CelestialBody,0
Which is the city of Indonesia that is located in the administrative territorial entity of Dutch East Indies?[SEP]dbo:Location,1
Which is the city of Indonesia that is located in the administrative territorial entity of Dutch East Indies?[SEP]dbo:EthnicGroup,0
What can be found in species of genetic association of Alzheimer's disease?[SEP]dbo:Taxon,1
What can be found in species of genetic association of Alzheimer's disease?[SEP]dbo:Type,0
What can be found in species of genetic association of Alzheimer's disease?[SEP]dbo:TopicalConcept,1
What can be found in species of genetic association of Alzheimer's disease?[SEP]dbo:Holiday,0
tell me musikdrama is starts with p[SEP]dbo:Opera,1
tell me musikdrama is starts with p[SEP]dbo:Song,0
tell me musikdrama is starts with p[SEP]dbo:MusicalWork,1
tell me musikdrama is starts with p[SEP]dbo:Website,0
tell me musikdrama is starts with p[SEP]dbo:Work,1
tell me musikdrama is starts with p[SEP]dbo:Holiday,0
Where located the administrative territorial entity of Plutarch whose place of birth is Chaeronea?[SEP]dbo:HistoricalRegion,1
Where located the administrative territorial entity of Plutarch whose place of birth is Chaeronea?[SEP]dbo:AdministrativeRegion,0
Where located the administrative territorial entity of Plutarch whose place of birth is Chaeronea?[SEP]dbo:Region,1
Where located the administrative territorial entity of Plutarch whose place of birth is Chaeronea?[SEP]dbo:Department,0
Where located the administrative territorial entity of Plutarch whose place of birth is Chaeronea?[SEP]dbo:PopulatedPlace,1
Where located the administrative territorial entity of Plutarch whose place of birth is Chaeronea?[SEP]dbo:SkiResort,0
Where located the administrative territorial entity of Plutarch whose place of birth is Chaeronea?[SEP]dbo:Place,1
Where located the administrative territorial entity of Plutarch whose place of birth is Chaeronea?[SEP]dbo:CelestialBody,0
Where located the administrative territorial entity of Plutarch whose place of birth is Chaeronea?[SEP]dbo:Location,1
Where located the administrative territorial entity of Plutarch whose place of birth is Chaeronea?[SEP]dbo:UnitOfWork,0
Who's the president of sovereign state of Beishi River?[SEP]dbo:Person,1
Who's the president of sovereign state of Beishi River?[SEP]dbo:Family,0
Who's the president of sovereign state of Beishi River?[SEP]dbo:Agent,1
Who's the president of sovereign state of Beishi River?[SEP]dbo:MeanOfTransportation,0
To whom was Tessa Dahl born to?[SEP]dbo:Writer,1
To whom was Tessa Dahl born to?[SEP]dbo:Host,0
To whom was Tessa Dahl born to?[SEP]dbo:Person,1
To whom was Tessa Dahl born to?[SEP]dbo:Family,0
To whom was Tessa Dahl born to?[SEP]dbo:Agent,1
To whom was Tessa Dahl born to?[SEP]dbo:City,0
What did Logo develop which resided in the U.S.A?[SEP]dbo:Person,1
What did Logo develop which resided in the U.S.A?[SEP]dbo:Family,0
What did Logo develop which resided in the U.S.A?[SEP]dbo:Agent,1
What did Logo develop which resided in the U.S.A?[SEP]dbo:PoliticalParty,0
What is the name for someone who works in psychoanalysis[SEP]dbo:Person,1
What is the name for someone who works in psychoanalysis[SEP]dbo:Family,0
What is the name for someone who works in psychoanalysis[SEP]dbo:Agent,1
What is the name for someone who works in psychoanalysis[SEP]dbo:Flag,0
Who is the leader of the town where the Myntdu river originates?[SEP]dbo:PoliticalParty,1
Who is the leader of the town where the Myntdu river originates?[SEP]dbo:City,0
Who's craft is a model that is Jay Chou's consort?[SEP]dbo:Person,1
Who's craft is a model that is Jay Chou's consort?[SEP]dbo:Family,0
Who's craft is a model that is Jay Chou's consort?[SEP]dbo:Agent,1
Who's craft is a model that is Jay Chou's consort?[SEP]dbo:BaseballTeam,0
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:Bridge,1
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:RailwayLine,0
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:RouteOfTransportation,1
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:Airport,0
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:Infrastructure,1
